Name,Address,City,State,Dave Score,Community Score,Score Diffrence,Number of Reviews,Url,Date
Angeloni's Restaurant and Pizzeria,6 Brookside Ave, Caldwell, NJ,8.80,8.20,-0.60,297,https://onebite.app/restaurant/angelonis-restaurant-and-pizzeria-caldwell-nj-857723ed,11/27/2019
Al Forno Restaurant,577 S Water St, Providence, RI,7.20,8.60,1.40,25,https://onebite.app/restaurant/al-forno-restaurant-providence-ri-01051cd5,11/27/2019
Fellini Pizzeria,166 Wickenden St, Providence, RI,7.10,7.30,0.20,47,https://onebite.app/restaurant/fellini-pizzeria-providence-ri-d2672f24,11/26/2019
Federal Hill Pizza - Providence,1039 Chalkstone Ave, Providence, RI,6.70,7.60,0.90,26,https://onebite.app/restaurant/federal-hill-pizza-providence-providence-ri-65bc6b2c,11/25/2019
Antonio's Pizza,258 Thayer St, Providence, RI,5.90,7.10,1.20,39,https://onebite.app/restaurant/antonios-pizza-providence-ri-61ce7eb2,11/22/2019
Caserta Pizzeria,121 Spruce St, Providence, RI,7.40,7.90,0.50,111,https://onebite.app/restaurant/caserta-pizzeria-providence-ri-2b1d1011,11/21/2019
DOUGH By Licastri,1456 Richmond Rd, Staten Island, NY,7.40,8.10,0.70,57,https://onebite.app/restaurant/dough-by-licastri-staten-island-ny-f83e95cf,11/20/2019
Nunzio's Pizzeria Restaurant,2155 Hylan Blvd, Staten Island, NY,7.90,7.60,-0.30,50,https://onebite.app/restaurant/nunzios-pizzeria-restaurant-staten-island-ny-687ac7eb,11/19/2019
De Lorenzo's Tomato Pies,2350 US Hwy 33, Robbinsville, NJ,9.20,8.70,-0.50,492,https://onebite.app/restaurant/de-lorenzos-tomato-pies-robbinsville-nj-cd5402c8,11/15/2019
Papa's Tomato Pies,19 Robbinsville-Allentown Rd, Robbinsville, NJ,8.60,8.60,0.00,430,https://onebite.app/restaurant/papas-tomato-pies-robbinsville-nj-c292c20e,11/14/2019
Vino's Pizza,408 Germantown Pike, Lafayette Hill, PA,7.40,7.20,-0.20,53,https://onebite.app/restaurant/vinos-pizza-lafayette-hill-pa-ff0627e5,11/13/2019
Angelo's Pizzeria,736 S 9th St, Philadelphia, PA,9.10,8.70,-0.40,720,https://onebite.app/restaurant/angelos-pizzeria-philadelphia-pa-340808f6,11/12/2019
Union Street Pizza,226 4th Ave, Brooklyn, NY,6.60,7.10,0.50,12,https://onebite.app/restaurant/union-street-pizza-brooklyn-ny-b769b287,10/31/2019
Old Fashion Pizzeria,244 E 13th St, New York, NY,6.30,6.50,0.2,10,https://onebite.app/restaurant/old-fashion-pizzeria-new-york-ny-e9186b24,10/30/2019
L'arte Della Pizza Brooklyn,172 5th Ave, Brooklyn, NY,8.10,7.80,-0.30,65,https://onebite.app/restaurant/larte-della-pizza-brooklyn-brooklyn-ny-513060ef,10/29/2019
Lo Duca Pizza,14 Newkirk Plaza, Brooklyn, NY,8.10,8.00,-0.10,46,https://onebite.app/restaurant/lo-duca-pizza-brooklyn-ny-760ecf5b,10/28/2019
Pizza Time,1324 Avenue J, Brooklyn, NY,8.20,8.10,-0.10,62,https://onebite.app/restaurant/pizza-time-brooklyn-ny-6e5e382a,10/25/2019
Faccia Luna Pizzeria,1229 S Atherton St, State College, PA,6.70,7.20,0.50,40,https://onebite.app/restaurant/faccia-luna-pizzeria-state-college-pa-c183ebc0,10/22/2019
Canyon Pizza,219 E Beaver Ave, State College, PA,2.80,4.70,1.90,37,https://onebite.app/restaurant/canyon-pizza-state-college-pa-c7fbe272,10/21/2019
Justin's Pizza,840 River Ave, Bronx, NY,5.90,6.30,0.40,36,https://onebite.app/restaurant/justins-pizza-bronx-ny-fbac3a98,10/18/2019
Eleven B,174 Avenue B, New York, NY,7.20,6.90,-0.3,9,https://onebite.app/restaurant/eleven-b-new-york-ny-d78bce67,10/17/2019
Via Trenta Pizzoteca,536 W 30th St, New York, NY,6.70,6.80,0.1,7,https://onebite.app/restaurant/via-trenta-pizzoteca-new-york-ny-ff125d98,10/16/2019
Via Trenta Pizzoteca,536 W 30th St, New York, NY,6.70,6.80,0.1,7,https://onebite.app/restaurant/via-trenta-pizzoteca-new-york-ny-ff125d98,10/16/2019
Davenport's Pizza Palace - Mtn Brook,2837 Cahaba Rd, Birmingham, AL,6.70,7.70,1.00,45,https://onebite.app/restaurant/davenports-pizza-palace-mtn-brook-birmingham-al-6b4d4951,10/15/2019
Post Office Pies,209 41st St S, Birmingham, AL,7.10,7.30,0.20,71,https://onebite.app/restaurant/post-office-pies-birmingham-al-beb5dc8a,10/14/2019
Via Roma Pizza Bar,445 Court St, Brooklyn, NY,7.90,7.50,-0.40,34,https://onebite.app/restaurant/via-roma-pizza-bar-brooklyn-ny-c9aa0ac5,10/11/2019
F&F Pizzeria,459 Court St, Brooklyn, NY,8.70,8.30,-0.40,169,https://onebite.app/restaurant/fandf-pizzeria-brooklyn-ny-800f66f0,10/10/2019
PeppeBroni's Pizza,918 Chestnut Ridge Rd, Morgantown, WV,6.70,7.00,0.30,21,https://onebite.app/restaurant/peppebronis-pizza-morgantown-wv-9ce9b12d,10/9/2019
La Nova,371 W Ferry St, Buffalo, NY,7.30,7.10,-0.20,64,https://onebite.app/restaurant/la-nova-buffalo-ny-f9bc89df,10/8/2019
Picasso's Pizza,2193 Union Rd, Buffalo, NY,7.00,7.60,0.60,39,https://onebite.app/restaurant/picassos-pizza-buffalo-ny-a6b3c141,10/7/2019
Bocce Club Pizza,4174 Bailey Ave, Amherst, NY,7.50,7.60,0.10,79,https://onebite.app/restaurant/bocce-club-pizza-amherst-ny-dcb91e60,10/4/2019
Ian’s Pizza Madison | Frances Street,319 N Frances St, Madison, WI,6.10,7.00,0.90,40,https://onebite.app/restaurant/ians-pizza-madison-or-frances-street-madison-wi-460742f8,10/3/2019
Salvatore's Tomato Pies,912 E Johnson St, Madison, WI,7.40,8.10,0.70,33,https://onebite.app/restaurant/salvatores-tomato-pies-madison-wi-d107cad7,10/2/2019
Trenta Tre Pizzeria,29 E 33rd St, New York, NY,4.80,6.60,1.80,14,https://onebite.app/restaurant/trenta-tre-pizzeria-new-york-ny-538e63c2,10/1/2019
Bill's Mafia Pizza Pete - Red Pinto Tailgate Party,4170 Abbott Rd, Orchard Park, NY,7.60,7.50,-0.1,7,https://onebite.app/restaurant/bills-mafia-pizza-pete-red-pinto-tailgate-party-orchard-park-ny-76c53a14,9/30/2019
Nolita Pizza,128 2nd Ave, New York, NY,7.40,8.10,0.70,16,https://onebite.app/restaurant/nolita-pizza-new-york-ny-66356c56,9/26/2019
Paisan's Restaurant,131 W Wilson St, Madison, WI,5.70,6.90,1.20,14,https://onebite.app/restaurant/paisans-restaurant-madison-wi-5696f33c,9/25/2019
Sauce Restaurant,78 Rivington St, New York, NY,8.30,8.30,0.00,74,https://onebite.app/restaurant/sauce-restaurant-new-york-ny-e7ed5447,9/24/2019
Pizza Brutta,1805 Monroe St, Madison, WI,6.80,7.40,0.60,25,https://onebite.app/restaurant/pizza-brutta-madison-wi-7d0b0df7,9/23/2019
Lucille,101 King St, Madison, WI,7.40,7.80,0.40,50,https://onebite.app/restaurant/lucille-madison-wi-470645a3,9/20/2019
Vito's Slices and Ices,464 9th Ave, New York, NY,7.40,7.40,0.00,78,https://onebite.app/restaurant/vitos-slices-and-ices-new-york-ny-097613ef,9/19/2019
Marinara Pizza,379 Park Ave S, New York, NY,7.40,7.30,-0.10,35,https://onebite.app/restaurant/marinara-pizza-new-york-ny-8eb28512,9/12/2019
Hard Knox Pizza Bearden,4437 Kingston Pike, Knoxville, TN,6.80,7.50,0.70,45,https://onebite.app/restaurant/hard-knox-pizza-bearden-knoxville-tn-1321f3a9,9/11/2019
Prova PizzaBar,485 7th Ave, New York, NY,6.90,6.40,-0.50,22,https://onebite.app/restaurant/prova-pizzabar-new-york-ny-4fdd6aac,9/10/2019
Manero's of Mulberry,113 Mulberry St, New York, NY,7.20,7.50,0.30,48,https://onebite.app/restaurant/maneros-of-mulberry-new-york-ny-9b1fd447,9/9/2019
Todaro Pizza,105 Sloan St, Clemson, SC,7.10,6.90,-0.20,46,https://onebite.app/restaurant/todaro-pizza-clemson-sc-c5113572,9/6/2019
Scratch Brick Oven,100 E Unaka Ave, Johnson City, TN,7.50,7.50,0.00,34,https://onebite.app/restaurant/scratch-brick-oven-johnson-city-tn-8512c08c,9/6/2019
Emilio's of Morris Park,1051 Morris Park Ave, Bronx, NY,7.30,7.30,0.00,22,https://onebite.app/restaurant/emilios-of-morris-park-bronx-ny-3fe566c5,9/4/2019
Tommy's Pizza,4033 E Tremont Ave, Bronx, NY,8.60,8.10,-0.50,129,https://onebite.app/restaurant/tommys-pizza-bronx-ny-7d9f4b32,9/3/2019
Il Brigante,214 Front St, New York, NY,7.10,7.60,0.5,7,https://onebite.app/restaurant/il-brigante-new-york-ny-eefcf91b,9/2/2019
Il Brigante,214 Front St, New York, NY,7.10,7.60,0.5,7,https://onebite.app/restaurant/il-brigante-new-york-ny-eefcf91b,9/2/2019
Brenz Pizza Co. Knoxville,1705 Cumberland Ave, Knoxville, TN,6.50,6.60,0.10,17,https://onebite.app/restaurant/brenz-pizza-co-knoxville-knoxville-tn-8bf4b223,8/30/2019
Claudio,334 8th Ave, New York, NY,6.80,7.40,0.60,19,https://onebite.app/restaurant/claudio-new-york-ny-15d42cdc,8/29/2019
Esposito's Pizza Bar Restaurant,2221 S University Dr, Davie, FL,7.5,7.3,-0.2,23,https://onebite.app/restaurant/espositos-pizza-bar-restaurant-davie-fl-2ade94b2,#N/A
Sorrento's,255 W Park Ave, Long Beach, NY,8.70,8.40,-0.30,81,https://onebite.app/restaurant/sorrentos-long-beach-ny-3091d451,8/28/2019
Mary Lou’s Pizza,209 Dunn Ave, Old Forge, PA,7.30,7.50,0.20,21,https://onebite.app/restaurant/mary-lous-pizza-old-forge-pa-84088b09,8/27/2019
Gino's Long Beach,16 W Park Ave, Long Beach, NY,7.90,7.60,-0.30,80,https://onebite.app/restaurant/ginos-long-beach-long-beach-ny-3b68ec3e,8/26/2019
Ribalta Mo',2 Penn Plz, New York, NY,6.60,4.90,-1.7,13,https://onebite.app/restaurant/ribalta-mo-new-york-ny-a633f6f4,8/23/2019
Salerno's Cafe,139 Moosic Rd, Old Forge, PA,7.10,7.30,0.20,23,https://onebite.app/restaurant/salernos-cafe-old-forge-pa-dcae8de1,8/22/2019
Cafe Rinaldi,426 S Main St, Old Forge, PA,7.60,7.10,-0.50,27,https://onebite.app/restaurant/cafe-rinaldi-old-forge-pa-ec93cb80,8/21/2019
Cusumano,432 S Main St, Old Forge, PA,7.60,7.20,-0.40,13,https://onebite.app/restaurant/cusumano-old-forge-pa-3bbf4ba6,8/20/2019
Boomershine Pizzeria,4079 Highway 394, Bluff City, TN,6.50,5.90,-0.6,11,https://onebite.app/restaurant/boomershine-pizzeria-bluff-city-tn-2bd2fced,8/17/2019
Boomershine Pizzeria,4079 Highway 394, Bluff City, TN,6.50,5.90,-0.6,11,https://onebite.app/restaurant/boomershine-pizzeria-bluff-city-tn-2bd2fced,8/17/2019
"Arcaro and Genell, Old Forge, PA",443 S Main St, Old Forge, PA,7.50,7.40,-0.10,94,https://onebite.app/restaurant/arcaro-and-genell-old-forge-pa-old-forge-pa-b8487032,8/16/2019
Revello's Pizza Cafe,502 S Main St, Old Forge, PA,7.40,7.20,-0.20,84,https://onebite.app/restaurant/revellos-pizza-cafe-old-forge-pa-7c3bd242,8/15/2019
Nick's Pizza,108-26 Ascan Ave, Queens, NY,8.40,8.30,-0.10,93,https://onebite.app/restaurant/nicks-pizza-queens-ny-ff2174b1,8/13/2019
Red Front Pizza,1747 Rte 9, Clifton Park, NY,7.50,6.80,-0.70,45,https://onebite.app/restaurant/red-front-pizza-clifton-park-ny-5e7b8efc,8/12/2019
Sbarro,159 W 33rd St, New York, NY,3.20,4.70,1.5,10,https://onebite.app/restaurant/sbarro-new-york-ny-501819ec,8/9/2019
Sbarro,159 W 33rd St, New York, NY,3.20,4.70,1.5,10,https://onebite.app/restaurant/sbarro-new-york-ny-501819ec,8/9/2019
La Manda’s Restaurant,251 Tarrytown Rd, White Plains, NY,5.90,7.90,2.00,15,https://onebite.app/restaurant/la-mandas-restaurant-white-plains-ny-6a87c268,8/8/2019
Villa Fresh Italian Kitchen,263 W 42nd St, New York, NY,7.10,6.30,-0.80,16,https://onebite.app/restaurant/villa-fresh-italian-kitchen-new-york-ny-1f7aedb7,8/6/2019
Time Square Dollar Pizza,236 W 40th St, New York, NY,4.90,5.40,0.50,14,https://onebite.app/restaurant/time-square-dollar-pizza-new-york-ny-b878e377,8/5/2019
Nonna's Pizza,52 Lake St, White Plains, NY,7.80,7.60,-0.20,60,https://onebite.app/restaurant/nonnas-pizza-white-plains-ny-c9d39a80,8/2/2019
Pizza 7,7 Caroline St, Saratoga Springs, NY,6.80,6.70,-0.10,28,https://onebite.app/restaurant/pizza-7-saratoga-springs-ny-4f25d353,8/1/2019
Lombardo's White Plains,1203 Mamaroneck Ave, White Plains, NY,7.40,7.50,0.10,35,https://onebite.app/restaurant/lombardos-white-plains-white-plains-ny-5ef84aba,7/31/2019
Michael's Pizza,125 Midland Ave, Port Chester, NY,7.70,7.50,-0.20,36,https://onebite.app/restaurant/michaels-pizza-port-chester-ny-22237209,7/30/2019
Michael's Pizza,125 Midland Ave, Port Chester, NY,7.70,7.50,-0.20,36,https://onebite.app/restaurant/michaels-pizza-port-chester-ny-22237209,7/30/2019
Glenville Pizza,243 Glenville Rd, Greenwich, CT,6.90,7.60,0.70,40,https://onebite.app/restaurant/glenville-pizza-greenwich-ct-296ff896,7/29/2019
Pizzeria Beddia,1313 N Lee St, Philadelphia, PA,7.40,8.40,1.00,196,https://onebite.app/restaurant/pizzeria-beddia-philadelphia-pa-5de7cc00,7/22/2019
Vince's Pizzeria,2550 Grant Ave, Philadelphia, PA,7.90,8.20,0.30,113,https://onebite.app/restaurant/vinces-pizzeria-philadelphia-pa-ed4af829,7/18/2019
PIZZA Shackamaxon,115 E Girard Ave, Philadelphia, PA,7.90,8.20,0.30,230,https://onebite.app/restaurant/pizza-shackamaxon-philadelphia-pa-dbd38c4b,7/17/2019
Tacconelli's Pizza,2604 E Somerset St, Philadelphia, PA,8.10,8.40,0.30,149,https://onebite.app/restaurant/tacconellis-pizza-philadelphia-pa-9b03118d,7/16/2019
Sam's,238 Court St, Brooklyn, NY,7.40,7.80,0.40,17,https://onebite.app/restaurant/sams-brooklyn-ny-fa74aeb2,7/15/2019
The House of Pizza & Calzone,132 Union St, Brooklyn, NY,7.30,7.60,0.30,32,https://onebite.app/restaurant/the-house-of-pizza-and-calzone-brooklyn-ny-36cc8573,7/12/2019
Table 87,87 Atlantic Ave, Brooklyn, NY,7.70,7.80,0.10,58,https://onebite.app/restaurant/table-87-brooklyn-ny-c768e90b,7/10/2019
Krave It Pizza & Sandwich Joint,40-15 Bell Blvd, Queens, NY,6.80,7.20,0.40,17,https://onebite.app/restaurant/krave-it-pizza-and-sandwich-joint-queens-ny-c7d98031,7/9/2019
VIPizza,4302 Bell Blvd, Queens, NY,7.20,7.70,0.50,47,https://onebite.app/restaurant/vipizza-queens-ny-e0924ceb,7/8/2019
Pizza Garden,17101 Northern Blvd, Queens, NY,7.40,7.50,0.10,27,https://onebite.app/restaurant/pizza-garden-queens-ny-44abf812,7/5/2019
Pizza Chef,153-81 Cross Island Pkwy, Queens, NY,4.20,6.50,2.30,11,https://onebite.app/restaurant/pizza-chef-queens-ny-17c6ade5,7/3/2019
Freddy's Pizzeria,12-66 150th St, Queens, NY,7.30,7.70,0.40,29,https://onebite.app/restaurant/freddys-pizzeria-queens-ny-da8d45dd,7/2/2019
Cascarino's,152-59 10th Ave, Queens, NY,6.80,7.10,0.30,19,https://onebite.app/restaurant/cascarinos-queens-ny-c4455f18,7/1/2019
Sunnyside Pizza,4001 Queens Blvd, Queens, NY,5.40,7.00,1.60,20,https://onebite.app/restaurant/sunnyside-pizza-queens-ny-180e620b,6/28/2019
Amore Pizza,30-30 Stratton St, Queens, NY,8.10,8.10,0.00,200,https://onebite.app/restaurant/amore-pizza-queens-ny-a1083802,6/27/2019
Lucia Pizza,136-55B Roosevelt Ave, Queens, NY,7.20,7.20,0.00,45,https://onebite.app/restaurant/lucia-pizza-queens-ny-fb791ba8,6/26/2019
City Pizza,625 9th Ave, New York, NY,7.10,7.20,0.10,21,https://onebite.app/restaurant/city-pizza-new-york-ny-251bdc81,6/24/2019
Peperino,21 West End Ave #5, New York, NY,7.80,7.50,-0.30,26,https://onebite.app/restaurant/peperino-new-york-ny-45cc8d77,6/21/2019
Rosa's Pizza,5526 69th St, Queens, NY,7.40,8.20,0.80,68,https://onebite.app/restaurant/rosas-pizza-queens-ny-e458b3ee,6/20/2019
Grand Apizza Shoreline Inc,9 E Main St, Clinton, CT,8.20,8.10,-0.10,116,https://onebite.app/restaurant/grand-apizza-shoreline-inc-clinton-ct-a817b615,6/17/2019
Nino's Pizza,79 Charles St, Boston, MA,7.30,6.90,-0.40,25,https://onebite.app/restaurant/ninos-pizza-boston-ma-f4d6f4b7,6/13/2019
Haymarket Pizza,106 Blackstone St, Boston, MA,7.70,6.60,-1.10,22,https://onebite.app/restaurant/haymarket-pizza-boston-ma-2abf478c,6/12/2019
Faraci Pizza,15430 Manchester Rd, Ellisville, MO,5.90,8.20,2.30,30,https://onebite.app/restaurant/faraci-pizza-ellisville-mo-65398494,6/10/2019
Dewey's Pizza,559 North and South Rd, University City, MO,6.60,7.10,0.50,21,https://onebite.app/restaurant/deweys-pizza-university-city-mo-d87a2710,6/7/2019
Pat's Pizza & Catering,2254 Dorchester Ave, Boston, MA,7.80,7.40,-0.40,41,https://onebite.app/restaurant/pats-pizza-and-catering-boston-ma-4be78bb2,6/6/2019
La Pizza,8137 Delmar Blvd, University City, MO,7.20,7.80,0.60,107,https://onebite.app/restaurant/la-pizza-university-city-mo-ef903d39,6/5/2019
Pi Pizzeria - Delmar Loop,6144 Delmar Blvd, St. Louis, MO,5.80,6.50,0.70,11,https://onebite.app/restaurant/pi-pizzeria-delmar-loop-st-louis-mo-f19191fc,6/4/2019
Imo's Pizza,1000 Hampton Ave, St. Louis, MO,6.20,6.40,0.20,43,https://onebite.app/restaurant/imos-pizza-st-louis-mo-3150bd6d,6/3/2019
Rosella's Pizzeria,164 William St, New York, NY,6.20,7.10,0.90,36,https://onebite.app/restaurant/rosellas-pizzeria-new-york-ny-2c4e7689,5/30/2019
Union Park Pizza,244 Newbury St, Boston, MA,7.40,7.70,0.30,66,https://onebite.app/restaurant/union-park-pizza-boston-ma-152979cc,5/29/2019
Pino's Pizza,1920 Beacon St, Boston, MA,8.80,7.90,-0.90,188,https://onebite.app/restaurant/pinos-pizza-boston-ma-2533911d,5/28/2019
Figs,42 Charles St, Boston, MA,7.40,7.90,0.50,24,https://onebite.app/restaurant/figs-boston-ma-323331d9,5/27/2019
Artichoke Basille's Pizza,321 E 14th St, New York, NY,7.80,7.60,-0.20,56,https://onebite.app/restaurant/artichoke-basilles-pizza-new-york-ny-cc0e464e,5/24/2019
Rocky's Pizza Bar,460 W 34th St., New York, NY,6.40,5.60,-0.8,13,https://onebite.app/restaurant/rockys-pizza-bar-new-york-ny-076f1830,5/22/2019
Manco & Manco Pizza,9th and Boardwalk, Ocean City, NJ,7.30,7.60,0.30,272,https://onebite.app/restaurant/manco-and-manco-pizza-ocean-city-nj-c34cbe7e,5/21/2019
Tony's Baltimore Grill,2800 Atlantic Ave, Atlantic City, NJ,4.90,7.10,2.20,36,https://onebite.app/restaurant/tonys-baltimore-grill-atlantic-city-nj-f44fd0cb,5/20/2019
Mike's Apizza & Restaurant,111 Campbell Ave, West Haven, CT,7.70,7.60,-0.10,33,https://onebite.app/restaurant/mikes-apizza-and-restaurant-west-haven-ct-18180759,5/17/2019
Roseland Apizza,350 Hawthorne Ave, Derby, CT,8.60,8.40,-0.20,206,https://onebite.app/restaurant/roseland-apizza-derby-ct-c07990f9,5/16/2019
Ernie's Pizzeria,1279 Whalley Ave, New Haven, CT,7.90,7.90,0.00,73,https://onebite.app/restaurant/ernies-pizzeria-new-haven-ct-308ae393,5/15/2019
Minervini's Pizzeria,216 Main St, East Haven, CT,7.10,7.00,-0.10,22,https://onebite.app/restaurant/minervinis-pizzeria-east-haven-ct-2e8e9d2a,5/14/2019
John & Maria's Pizzeria-Restaurant,280 Foxon Rd, East Haven, CT,8.50,7.80,-0.70,97,https://onebite.app/restaurant/john-and-marias-pizzeriarestaurant-east-haven-ct-abadc41e,5/13/2019
Sal's Pizza Mamaroneck,316 Mamaroneck Ave, Mamaroneck, NY,7.70,7.80,0.10,110,https://onebite.app/restaurant/sals-pizza-mamaroneck-mamaroneck-ny-7a60efaf,5/10/2019
Lee's Grocery,2210 N Central Ave, Tampa, FL,6.3,7.7,1.4,19,https://onebite.app/restaurant/lees-grocery-tampa-fl-16134f80,#N/A
Pizzeria La Rosa,12 Russell Ave, New Rochelle, NY,7.90,8.30,0.40,81,https://onebite.app/restaurant/pizzeria-la-rosa-new-rochelle-ny-63136255,5/9/2019
Famous Calabria Pizza,27 St James Pl, New York, NY,6.90,6.90,0.00,18,https://onebite.app/restaurant/famous-calabria-pizza-new-york-ny-1fcb814e,5/8/2019
Bonnie & Clyde's Pizza Parlor,7611 Dixie Hwy, Louisville, KY,7.40,7.20,-0.20,47,https://onebite.app/restaurant/bonnie-and-clydes-pizza-parlor-louisville-ky-0b7acf33,5/7/2019
Spinelli's Pizzeria,616 Baxter Ave, Louisville, KY,6.80,6.90,0.10,45,https://onebite.app/restaurant/spinellis-pizzeria-louisville-ky-de0ae80e,5/6/2019
Butchertown Pizza Hall,1301 Story Ave, Louisville, KY,7.20,7.20,0.00,46,https://onebite.app/restaurant/butchertown-pizza-hall-louisville-ky-87844067,5/3/2019
Strawberry's Pub & Pizza,110 Amboy Ave, Woodbridge Township, NJ,7.30,7.70,0.40,84,https://onebite.app/restaurant/strawberrys-pub-and-pizza-woodbridge-township-nj-c66a83fc,5/2/2019
Brooklyn Boys Pizza & Deli,9 Lincoln Hwy, Edison, NJ,7.10,7.40,0.30,81,https://onebite.app/restaurant/brooklyn-boys-pizza-and-deli-edison-nj-bf02cc68,5/1/2019
Sciortino's Pizza,473 New Brunswick Ave, Perth Amboy, NJ,6.60,6.80,0.20,14,https://onebite.app/restaurant/sciortinos-pizza-perth-amboy-nj-334f4613,4/30/2019
Mata’s II Greek Pizza & Grinders,1620 Quintard Ave, Anniston, AL,3.90,7.10,3.2,9,https://onebite.app/restaurant/matas-ii-greek-pizza-and-grinders-anniston-al-7f3437f1,4/28/2019
Porrino's Pizzeria,315 Main St, Little Ferry, NJ,7.60,7.20,-0.40,18,https://onebite.app/restaurant/porrinos-pizzeria-little-ferry-nj-43ab220c,4/26/2019
Pizza Wagon,8610 5th Ave, Brooklyn, NY,7.40,7.30,-0.10,77,https://onebite.app/restaurant/pizza-wagon-brooklyn-ny-f307b5f5,4/25/2019
Gigino Trattoria,323 Greenwich St, New York, NY,7.30,7.70,0.4,10,https://onebite.app/restaurant/gigino-trattoria-new-york-ny-7a17042c,4/24/2019
The Longshoreman,215 Columbia St, Brooklyn, NY,8.20,8.10,-0.10,14,https://onebite.app/restaurant/the-longshoreman-brooklyn-ny-5f11cc7b,4/23/2019
sLICe LIC Pizzeria,48-11 Vernon Blvd, Queens, NY,8.10,7.70,-0.40,138,https://onebite.app/restaurant/slice-lic-pizzeria-queens-ny-b1ad1a95,4/17/2019
Stromboli Pizza,83 St Marks Pl, New York, NY,3.20,6.90,3.70,36,https://onebite.app/restaurant/stromboli-pizza-new-york-ny-17037ebb,4/16/2019
Biga Bite,3 Clinton St, New York, NY,6.90,8.20,1.3,7,https://onebite.app/restaurant/biga-bite-new-york-ny-a1f59cf7,4/15/2019
Hello Pizza,3904 Sunnyside Rd, Edina, MN,6.20,7.90,1.70,39,https://onebite.app/restaurant/hello-pizza-edina-mn-2ffc8c69,4/12/2019
Artistic Pizza,123 W 3rd St, New York, NY,6.80,6.80,0.00,38,https://onebite.app/restaurant/artistic-pizza-new-york-ny-475ccec3,4/11/2019
Broders' Cucina Italiana,2308 W 50th St, Minneapolis, MN,6.60,6.90,0.30,12,https://onebite.app/restaurant/broders-cucina-italiana-minneapolis-mn-45b15856,4/10/2019
Red Wagon Pizza Company,5416 Penn Ave S, Minneapolis, MN,7.50,7.80,0.30,58,https://onebite.app/restaurant/red-wagon-pizza-company-minneapolis-mn-1cbe27d9,4/9/2019
Surly Brewing Co.,520 Malcolm Ave SE, Minneapolis, MN,8.30,8.00,-0.30,174,https://onebite.app/restaurant/surly-brewing-co-minneapolis-mn-7d4d18c8,4/8/2019
Pizzeria Lola,5557 Xerxes Ave S, Minneapolis, MN,6.90,7.80,0.90,64,https://onebite.app/restaurant/pizzeria-lola-minneapolis-mn-b9bbe812,4/5/2019
Zuppardi's Apizza,179 Union Ave, West Haven, CT,8.20,8.30,0.10,306,https://onebite.app/restaurant/zuppardis-apizza-west-haven-ct-6f83566b,4/4/2019
